Unnamed: 0.1,Year_leisure,Period_leisure,Label_leisure,Value_leisure,date,Year_service,Period_service,Label_service,Value_service,Unnamed: 0,name,year,start date,end date,type,distance,size,smoke estimate,start_date_ym,end_date_ym
28896,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88883,BH RIDDLE 07 - BH RIDDLE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,578.5752516649042,622.9455777469677,0.2691722364352709,2007-05,2007-10
28913,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88900,BREEZY HILL BURN UNIT - COMPARTMENT 49 PBURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,280.47340464595834,567.3365292407914,0.5056954775774021,2007-05,2007-10
28916,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88904,COTILE WEST - PB C-07 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,271.57910751224154,556.3042390758621,0.5121014684927361,2007-05,2007-10
28922,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88911,SULPHUR SPRINGS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,223.70434436069235,525.7077151992742,0.5875028005174131,2007-05,2007-10
28923,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88912,LONG BRANCH - LONG JOHN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,274.7626561977646,524.2719171160325,0.477022536805984,2007-05,2007-10
28925,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88914,SEED ORCHARD BURN UNIT - COMPARTMENT 87 PBURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,285.0653755112638,545.8425291561667,0.4786994283128913,2007-05,2007-10
28931,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88920,BH WELL WOMAN 07 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,578.7718863643202,488.7748847485731,0.2111258754372631,2007-05,2007-10
28934,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88923,SC -BLACK MOUNTAIN RX - BLACK MOUNTAIN RX - PHASE 2 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,581.0455729238764,673.6039714998194,0.2898240701285186,2007-05,2007-10
28940,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88930,HUZZAH - HUZZAH WEST (1),2007,2007-05-01,2007-10-31,Prescribed Fire,474.4589413524792,454.2852413208308,0.2393701549947917,2007-05,2007-10
28941,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88931,COTILE EAST - C-04 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,276.45438575927835,453.4927707452114,0.4100972837704305,2007-05,2007-10
28943,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88933,FORK MOUNTAIN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,309.60535051766925,452.8630765729413,0.3656776892063887,2007-05,2007-10
28951,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88941,BRUSHY CREEK RX (1),2007,2007-05-01,2007-10-31,Prescribed Fire,526.6168476629449,438.8459749513143,0.2083326696149458,2007-05,2007-10
28952,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88942,HOMOCHITTO BURN BLOCK 68 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,358.5019665491477,434.7801034308814,0.3031922722879098,2007-05,2007-10
28953,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88943,HOMOCHITTO BURN BLOCK 91 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,361.4711713539587,431.1272137932281,0.298175378812617,2007-05,2007-10
28954,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88944,COTILE EAST - C-01 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,279.22189526620764,425.0026550316626,0.3805241120386252,2007-05,2007-10
28956,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88946,CLAYTON HOLLOW (1),2007,2007-05-01,2007-10-31,Prescribed Fire,603.7020767046744,418.1357703357775,0.1731548500786116,2007-05,2007-10
28959,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88949,CEDAR GROVE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,581.1180238420351,411.7341686505063,0.1771301834386175,2007-05,2007-10
28960,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88950,KINCAID WEST - PB C-11 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,280.75658079895936,411.2003015824012,0.3661537517769248,2007-05,2007-10
28961,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88951,HOMOCHITTO BURN BLOCK 41 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,362.8371251463752,409.87171000819313,0.2824075057388651,2007-05,2007-10
28962,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88952,PINEKNOT - TRAIL NINE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,448.2214447144617,408.0094205199139,0.2275713407575998,2007-05,2007-10
28963,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88953,CIM07-COTTONWOOD BROADCAST (1),2007,2007-05-01,2007-10-31,Prescribed Fire,407.6682143394002,404.95955869019406,0.2483389337493509,2007-05,2007-10
28967,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88958,HOMOCHITTO BURN BLOCK 63 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,380.5897198423925,398.440030511064,0.2617254288135157,2007-05,2007-10
28969,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88960,HOMOCHITTO BURN BLOCK 58 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,380.1363600220962,393.3134367613158,0.2586660197004397,2007-05,2007-10
28971,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88962,SLEDGEHAMMER EAST RX - UNIT P10 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,631.2847615602942,996.694589550712,0.3947087947629468,2007-05,2007-10
28976,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88967,HOMOCHITTO BURN BLOCK 81 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,357.9374713435033,367.8345615327876,0.2569125831895554,2007-05,2007-10
28977,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88968,MARCOOT SOUTH - MARCOOT SOUTH PINE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,473.09241607068174,363.04946249718864,0.1918491240636098,2007-05,2007-10
28982,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88973,MURRY HILL (1),2007,2007-05-01,2007-10-31,Prescribed Fire,491.0632914082532,350.4151319505049,0.1783961141473216,2007-05,2007-10
28986,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88977,INTERDISCIPLINARY UNIT CAD 01 - ENTIRE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,94.0170493393868,607.7981203040691,1.6161912242906424,2007-05,2007-10
28991,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88983,Picuris Booster Road Rx Burn 08 (1),2007,2007-10-15,2007-10-31,Prescribed Fire,548.697461460839,325.08823611659375,0.1481181611680354,2007-10,2007-10
28995,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88987,BEGOSO PROJECT - BEGOSO  2008 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,517.3570641821756,318.515518127672,0.1539147429209133,2007-05,2007-10
28998,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88990,WHITESIDE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,584.5457894163087,314.7986059326506,0.1346338523141998,2007-05,2007-10
29003,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,88996,C-29 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,473.63426672014725,307.53561884656284,0.1623275808231766,2007-05,2007-10
29015,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89008,WASH CREEK (1),2007,2007-05-01,2007-10-31,Prescribed Fire,512.9781859785069,286.63377197242824,0.1396910140660629,2007-05,2007-10
29018,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89011,R.HONDO,2007,2007-05-01,2007-10-31,Prescribed Fire,596.6076918294424,1171.0467460315217,0.4907105465069578,2007-05,2007-10
29022,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89016,ENERGY LAKE WOODS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,591.1990448485033,274.8740125946544,0.1162358155809824,2007-05,2007-10
29041,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89037,FALLING WATER DORMANT (1),2007,2007-05-01,2007-10-31,Prescribed Fire,313.5813703842064,254.26255397898964,0.2027085933608411,2007-05,2007-10
29043,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89039,Pounds Mill RxBurn (1),2007,2007-10-30,2007-10-31,Prescribed Fire,629.3549914497848,251.32103111480924,0.0998327790075459,2007-10,2007-10
29049,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89045,ASHLINGER BURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,513.8135197166263,241.3288052139192,0.1174204239249166,2007-05,2007-10
29055,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89052,PYLE WATERS - PYLE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,600.5031632911961,371.36370767290254,0.1546052254069562,2007-05,2007-10
29057,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89054,INTERDISCIPLINARY UNIT LBJ 06 - LBJ 06 ENTIRE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,57.491196399927794,232.12038954688768,1.0093736262339257,2007-05,2007-10
29065,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89064,Hickory Creek Reduction/Restoration - Sundew Trail RX (2),2007,2007-11-30,2007-10-31,Prescribed Fire,217.492190571502,347.75929452886965,0.3997376797933135,2007-11,2007-10
29069,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89070,CROOKED CREEK BURNS - CROOKED CREEK WL (1),2007,2007-05-01,2007-10-31,Prescribed Fire,477.95760045668345,209.785220273909,0.1097300367613473,2007-05,2007-10
29079,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89080,BROCK RX BURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,277.3748247028131,202.5616279168648,0.1825703072853627,2007-05,2007-10
29082,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89085,Head Springs Rx Block C (1),2007,2007-10-01,2007-10-31,Prescribed Fire,500.0757177654524,195.7670346818481,0.0978686965429041,2007-10,2007-10
29088,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89094,HOG HOUSE 07 GROWING (1),2007,2007-05-01,2007-10-31,Prescribed Fire,573.5434821861486,186.3706452766192,0.0812364934242819,2007-05,2007-10
29100,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89111,MEADOWS KNOB DORMANT (1),2007,2007-05-01,2007-10-31,Prescribed Fire,303.5051686725927,173.9574468015176,0.1432903495205174,2007-05,2007-10
29102,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89113,COMPARTMENT 57 - COMP 57 A (1),2007,2007-05-01,2007-10-31,Prescribed Fire,624.7354554567621,172.27501238030172,0.0689391849284216,2007-05,2007-10
29109,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89120,BH GENE HILL 07 - GENE HILL GROWING SEASON (1),2007,2007-05-01,2007-10-31,Prescribed Fire,580.156284773865,170.88190192844073,0.0736361504706648,2007-05,2007-10
29113,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89125,No Fire Name Provided (48),2007,2007-05-01,2007-10-31,Prescribed Fire,393.9664135136651,1354.0850968435495,0.8592642991866245,2007-05,2007-10
29114,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89126,WALNUT GROVE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,582.5399511762415,165.34139740198606,0.0709571064903511,2007-05,2007-10
29119,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89131,CIM07-YUCCA SOUTH BROADCAST (1),2007,2007-05-01,2007-10-31,Prescribed Fire,393.8370495385848,159.886224350306,0.1014926252733376,2007-05,2007-10
29123,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89135,Big Sandy Creek Reduction/Restoration - NW Big Sandy RX Phase I(ADD ON) (1),2007,2007-09-20,2007-10-31,Prescribed Fire,200.7959912118736,157.55826115715453,0.196167090047759,2007-09,2007-10
29124,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89136,COMPARTMENT 256 - RENDALIA C (1),2007,2007-05-01,2007-10-31,Prescribed Fire,641.4322319845139,157.27060650619146,0.0612966571774913,2007-05,2007-10
29127,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89139,Frontcountry Fuel Reduction N/A - Harbor Blk 2 RX (1),2007,2007-06-01,2007-10-31,Prescribed Fire,328.540444908578,154.85596081908554,0.1178362993193858,2007-06,2007-10
29128,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89140,MT. MAGAZINE RX BURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,261.3580825077845,154.66736301375755,0.1479458388369822,2007-05,2007-10
29139,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89152,WEST TRACT - WEST TRACT BLOCK 2 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,582.3756605038801,143.45395697953643,0.0615813669373724,2007-05,2007-10
29140,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89153,COMPARTMENT 69 - COMP 69 A (1),2007,2007-05-01,2007-10-31,Prescribed Fire,618.0556497840937,141.5829120364579,0.0572694837778431,2007-05,2007-10
29141,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89154,Northside HF Reduction - Bat Cave E. RX (First Attempt) (1),2007,2007-07-11,2007-10-31,Prescribed Fire,644.6563940684994,141.16227385601528,0.0547432225736272,2007-07,2007-10
29144,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89157,BIG BOAZ (2),2007,2007-05-01,2007-10-31,Prescribed Fire,580.9649464572311,139.04743935653465,0.0598346940742538,2007-05,2007-10
29148,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89162,Hot Springs 2008 RX - Crabtree RX 2008 (1),2007,2007-11-05,2007-10-31,Prescribed Fire,263.4806190587876,136.62418804453077,0.1296340016702019,2007-11,2007-10
29158,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89174,LUSK (1),2007,2007-05-01,2007-10-31,Prescribed Fire,590.2260777991423,126.06496384235054,0.0533968967926774,2007-05,2007-10
29162,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89179,Frontcountry Fuel Reduction N/A - Water Authority Blacklining (ADD ON) (1),2007,2007-10-15,2007-10-31,Prescribed Fire,327.14985610114826,125.28912400256876,0.095742915414757,2007-10,2007-10
29165,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89183,BURNS CANYON RX - BURNS CANYON RX UD (1),2007,2007-05-01,2007-10-31,Prescribed Fire,644.6095453040829,326.36417322432385,0.1265743641254829,2007-05,2007-10
29168,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89186,BEAR BRANCH (1),2007,2007-05-01,2007-10-31,Prescribed Fire,586.2633443166505,120.04536178270722,0.0511908867177395,2007-05,2007-10
29170,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89188,CAVE HILL/DENNISON/STONEFACE - CAVE HILL (1),2007,2007-05-01,2007-10-31,Prescribed Fire,599.9381816648612,119.0536692799069,0.0496108069624467,2007-05,2007-10
29177,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89195,TROUT CREEK - TROUT CREEK UNIT E (1),2007,2007-05-01,2007-10-31,Prescribed Fire,629.4549412213674,115.24571492799365,0.0457720272655163,2007-05,2007-10
29188,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89209,OVERLOOK (1),2007,2007-05-01,2007-10-31,Prescribed Fire,320.3684874568277,106.91160595808697,0.0834286221522444,2007-05,2007-10
29203,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89224,TROUT CREEK - TROUT CREEK UNIT D (1),2007,2007-05-01,2007-10-31,Prescribed Fire,628.6115703752542,99.25487604180763,0.0394738502755194,2007-05,2007-10
29220,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89242,CAMEL'S HUMP RX - CAMEL'S HUMP WL (1),2007,2007-05-01,2007-10-31,Prescribed Fire,481.5714380010581,93.71404090739576,0.0486501241105529,2007-05,2007-10
29226,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89248,INTERDISCIPLINARY UNIT LBJ 01 - LBJ 01 ENTIRE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,62.57701881305087,92.59821754323994,0.3699369964390503,2007-05,2007-10
29234,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89259,MAYO FIELDS SOUTH (2),2007,2007-05-01,2007-10-31,Prescribed Fire,283.3490068523857,93.8512453199288,0.0828053416901703,2007-05,2007-10
29242,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89269,FISH CREEK - FISH CREEK RX UNIT P2 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,629.6823900958673,226.1024456505986,0.0897684488271044,2007-05,2007-10
29248,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89277,SIMPSON BARRENS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,577.4091610835828,81.7903642439662,0.0354126543863956,2007-05,2007-10
29249,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89278,BH MILE CREEK 07 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,576.8361798253417,81.3287774245483,0.0352477792954897,2007-05,2007-10
29259,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89290,Five Lakes 08 RxBurn (1),2007,2007-11-08,2007-10-31,Prescribed Fire,614.8903144095018,77.25554482543839,0.0314102950619856,2007-11,2007-10
29268,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89300,VALLE II HAZARDOUS FUEL REDUCT - AMERICAN SPRINGS BLOCK 3 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,571.4831846737054,74.89467157097911,0.032763287520761,2007-05,2007-10
29269,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89302,TURPEN TRACT - TURPEN TRACT - BLOCK 2 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,575.1088219676311,74.27407616636239,0.0322869661050612,2007-05,2007-10
29283,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89318,BURNS CANYON RX - BURNS CANYON RX UA (1),2007,2007-05-01,2007-10-31,Prescribed Fire,645.6528783050067,69.00454116951138,0.0267189009327522,2007-05,2007-10
29286,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89322,No Fire Name Provided (29),2007,2007-05-01,2007-10-31,Prescribed Fire,361.3986604072045,686.8051807421609,0.4751021904510561,2007-05,2007-10
29291,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89327,No Fire Name Provided (1),2007,2007-05-01,2007-10-31,Prescribed Fire,253.3743564503749,64.85902159351771,0.0639952504489348,2007-05,2007-10
29298,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89335,No Fire Name Provided (2),2007,2007-05-01,2007-10-31,Prescribed Fire,225.3968802821844,71.02963904993103,0.0787828551142831,2007-05,2007-10
29306,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89344,DILLARD (1),2007,2007-05-01,2007-10-31,Prescribed Fire,481.44314024577807,61.31984201341422,0.0318416843482857,2007-05,2007-10
29307,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89345,OH BRYANS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,570.3053529881025,61.00361569277439,0.0267416461081538,2007-05,2007-10
29314,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89352,Grassland Hazard Fuels Reduction/Restoration - Blks 1,2007,2007-11-17,2007-10-31,Prescribed Fire,480.5953926737149,59.40696914643832,0.030902797889893,2007-11,2007-10
29320,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89359,BM-BRANNON NG FIELDS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,281.3088831428603,57.33786020254403,0.0509563185153892,2007-05,2007-10
29332,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89374,JOHNSON COUNTY LANDFILL (1),2007,2007-05-01,2007-10-31,Prescribed Fire,575.7387640883761,54.61767518135384,0.0237163443683679,2007-05,2007-10
29338,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89380,MACINTIRE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,471.1579462671248,52.59035753113231,0.0279048448337725,2007-05,2007-10
29341,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89383,425 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,649.9977063008421,51.90530152869609,0.0199636479581177,2007-05,2007-10
29349,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89392,HOMEPLACE SITE (1),2007,2007-05-01,2007-10-31,Prescribed Fire,585.7031018052674,49.88940801849277,0.0212946661306396,2007-05,2007-10
29351,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89394,WOOLSEY FIELDS WEST (1),2007,2007-05-01,2007-10-31,Prescribed Fire,280.1757257501066,80.34340765023737,0.0716901932127919,2007-05,2007-10
29367,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89412,No Fire Name Provided (1),2007,2007-05-01,2007-10-31,Prescribed Fire,255.78568015698832,45.47568487857237,0.0444470590091885,2007-05,2007-10
29368,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89413,PAYNE RIDGE DORMANT RS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,308.99590014205927,45.279659763206936,0.0366345150068252,2007-05,2007-10
29376,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89421,No Fire Name Provided (2),2007,2007-05-01,2007-10-31,Prescribed Fire,268.9013059810186,84.28008511596639,0.0783559648478572,2007-05,2007-10
29387,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89433,No Fire Name Provided (1),2007,2007-05-01,2007-10-31,Prescribed Fire,269.239823612847,42.79629070039032,0.039738076379378,2007-05,2007-10
29391,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89437,VALLE II HAZARDOUS FUEL REDUCT - AMERICAN SPRINGS BLOCK 4 (1),2007,2007-05-01,2007-10-31,Prescribed Fire,572.2492143102999,41.568972044240525,0.0181603447434791,2007-05,2007-10
29398,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89444,No Fire Name Provided (1),2007,2007-05-01,2007-10-31,Prescribed Fire,245.81709265234497,40.47744998229373,0.0411662280534945,2007-05,2007-10
29399,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89445,No Fire Name Provided (1),2007,2007-05-01,2007-10-31,Prescribed Fire,284.38217335488497,40.28421553950735,0.0354138016671987,2007-05,2007-10
29400,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89446,No Fire Name Provided (2),2007,2007-05-01,2007-10-31,Prescribed Fire,242.67892942189525,77.22151599955343,0.079551113258482,2007-05,2007-10
29407,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89455,Access Road Islands (NATR) - Highway 371-08 (1),2007,2007-11-07,2007-10-31,Prescribed Fire,512.0250324562999,38.2860937179378,0.0186934677462304,2007-11,2007-10
29408,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89457,No Fire Name Provided (2),2007,2007-05-01,2007-10-31,Prescribed Fire,254.2774344157888,70.59471001712043,0.0694071715204636,2007-05,2007-10
29412,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89461,PINEY CMPGRND (1),2007,2007-05-01,2007-10-31,Prescribed Fire,579.6524651290486,37.62691848564963,0.0162282232670539,2007-05,2007-10
29417,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89466,NATURE STATION RX BURN (1),2007,2007-05-01,2007-10-31,Prescribed Fire,591.7854930211616,36.182222539894994,0.0152851932695996,2007-05,2007-10
29420,2007,M10,Oct,15400.0,2007-10-01,2007,M10,Oct,118800.0,89469,YALE FIELDS (1),2007,2007-05-01,2007-10-31,Prescribed Fire,285.6836873765683,64.70062534250388,0.056619110752043,2007-05,2007-10
